publishedAt,authorDisplayName,textDisplay,likeCount,type
2025-08-14T12:06:58Z,@PANJOL-me9,"buaangsatttt animasi apa ini cokkk, bikin sakit kepala lihatnya<br>mana suara burung pas lepas suara burung merpati lagi",0,comment
2025-08-14T12:04:03Z,@Zhafira_CBTubers,Film kebangsaan no<br>Film kebangsatan yes,0,comment
2025-08-14T12:02:16Z,@YedijaTarigan-y9b,Burung suara monyet😂,0,comment
2025-08-14T12:00:50Z,@muhammadilhamyahya2224,MALAH LEBIH BAIK DHOT DESIGN WKWKK,0,comment
2025-08-14T11:59:51Z,@fiqry.23.,Ini film? Gw kirain tugas anak sd,0,comment
2025-08-14T11:59:49Z,@yasonsabinus5936,Admin nguwar bilek: lebih bagus punya ku,0,comment
2025-08-14T11:58:04Z,@AjiSetiawan-ng8fy,Goblog animasinya ngalahin Disney pixar 😂,0,comment
2025-08-14T11:56:31Z,@MiqbalBahtiar,Flim apaan kayak gini 😅😅,0,comment
2025-08-14T11:56:29Z,@bangyib,Jelek banget,0,comment
2025-08-14T11:55:08Z,@taiseideffa,Cacat.,0,comment
2025-08-14T11:54:14Z,@Andaniryan01,Karakter ya ampun,0,comment
2025-08-14T11:53:15Z,@miw-j3e,gua udh enek bgt yaallah beginian aja di korup 😭,0,comment
2025-08-14T11:52:25Z,@tataambo1082,kangen nonton keluarga somad,0,comment
2025-08-14T11:52:08Z,@milandabiki5633,Tinggal beli yang baru kocak😹lagian siapa yang mau nonton😹battle of Surabaya aja ga di tayangkan😹😹🤭padahal lebih bagus battle of Surabaya🤭🤭,0,comment
2025-08-14T11:51:57Z,@LIRIKLAGU-g,emg gk jelas ni movie masa burung suara nya mony3t😂,0,comment
2025-08-14T11:50:48Z,@ravelsatria3995,Jelek banget,0,comment
2025-08-14T11:48:15Z,@AyamGoreng-zg3lx,dibayar berapa min buat post,0,comment
2025-08-14T11:47:02Z,@MobileLegendes-y4r,Karya anak bangsa*🎉,0,comment
2025-08-14T11:46:24Z,@fahira1085,"Muka Pace suara soft spoken ala ala jakarta, ga masukkk",0,comment
2025-08-14T11:45:47Z,@Fyte95,Curiga yg bikin anomali,0,comment
2025-08-14T11:43:50Z,@GlenGebby,Kartun buatan ternak mulyono jeleg banget bjir😂,0,comment
2025-08-14T11:41:23Z,@genkpecoxxxgpx1198,"Sejelek apapun aku tetap bangga dengan karya anak bangsa, kalian yang menghujat film ini ,kalian bikin film animasi 1 menit saja belum tentu 1 bulan jadi... Ketawa gue liat para netizen.. pandainya cuma berkomentar",0,comment
2025-08-14T12:05:05Z,@MuhammadFaiqAzman,Kok bangga..ini kartun padu di tayang pada zaman 1950 an gitu lo😂,1,reply
2025-08-14T16:55:33Z,@ratnawulandari6467,"Bukan masalah &quot;kalian mampu atau ngga&quot;. Lah justru mereka dipilih jadi producer karna dianggap mampu. Tp nyatanya ya kliatan kaya kartun 70an. bahkan Mickey Mouse, atau Tom n Jerry yg lbih tua bisa jauh lebih baik. Kita objektif aja lah dengan tampilannya",0,reply
2025-08-14T11:40:25Z,@muhammadfaiqi2834,Kok bisa film ky gini tayang,0,comment
2025-08-14T11:40:10Z,@rafliilham8230,Sayangi duit dan mata kalian,0,comment
2025-08-14T11:39:38Z,@adukka1,ini rencana tayang berapa episode?,0,comment
2025-08-14T11:37:52Z,@ADHITYA-q4j,Jelek banget cok,0,comment
2025-08-14T11:37:35Z,@bubblechannel3084,Bendera kok bisa di sandera ???,0,comment
2025-08-14T11:37:25Z,@ryuuji4065,"<a href=""https://www.youtube.com/watch?v=6jdG2WQEgyI&amp;t=44"">0:44</a> &quot;Aduuhh.... kebelet eeqq HEEUUUGGHHHH&quot;",0,comment
2025-08-14T11:35:22Z,@createdbygoogle,Kayak Avatar Roblox.,0,comment
2025-08-14T11:35:14Z,@seffect-p6f,Eh ada monyet 🐒,0,comment
2025-08-14T11:34:47Z,@anirosalinda8711,"Mending gausah tanyang ajg, malu&quot;in",0,comment
2025-08-14T11:34:40Z,@tegarofficial4,"JELEK BANGET, BERASA NONTON VIDEO KARTEL.",0,comment
2025-08-14T11:34:21Z,@velldellreyy,Kayak nggak niat buat,0,comment
2025-08-14T11:32:08Z,@haidarXhaivan,Jir gudang ada senjata api,0,comment
2025-08-14T11:31:33Z,@AlifiantoRizki,Yaallah jelek amattt,0,comment
2025-08-14T11:30:42Z,@aislahulumam,Trailer resminya dihapus ya?<br>Kok ini cuma 600 an yang komen<br><br>Padahal aslinya sampai ribuan komen di Official Trailer ya...,0,comment
2025-08-14T11:29:06Z,@Amuchdrakur,Jelek bikin malu aja,0,comment
2025-08-14T11:24:26Z,@ayachanx5890,katanya budget semahal Avatar 2 James Cameron?,0,comment
2025-08-14T11:24:15Z,@inoktantaf1296,Ibuu Agus takut buu,0,comment
2025-08-14T11:22:30Z,@SabyanSyafa,Kartun terjelek sepanjang masa 😭😭😭😭 ngapain sih,0,comment
2025-08-14T11:21:52Z,@xtaco6996,"bheta bhuka ghudang bhenderanya hilang, film layar tancap ini 🤣🤣🤣",0,comment
2025-08-14T11:20:35Z,@nonanayt698,Gua kira boong ternyata beneran anjir😅,0,comment
2025-08-14T11:20:08Z,@m.zikrifebrian8374,Berhenti jangan lanjut,0,comment
2025-08-14T11:19:45Z,@ngartistv6497,Suara monyet dipake jd suara burung 😂 koclaak,0,comment
2025-08-14T11:19:12Z,@rkanzmv1653,"Dr cerita aja ndk masuk akal<br>Bendera ilang ya beli lagi lah, grafik udh kyk ps 2 juga lg<br>Mending tayangin keluarga pak somad full episode sih drpd cutscence ps 2 gini 😂",0,comment
2025-08-14T11:18:44Z,@ummusalamah4950,"karakter cowo berbaju merah tangan nya agak bervolume seperti org ngegym apakah postur karakter sesuai dengan umur karakter yg mungkin berkisar masih belasan tahun, kedua animate ekspresi krg mendukung kita tidak bisa membedakan dia sedih/tidak, ketiga environtment krg mendukung aku komen gini karna aku ank lulusan animasi",0,comment
2025-08-14T11:20:23Z,@ummusalamah4950,Alur cerita kurang jelas,0,reply
2025-08-14T11:18:04Z,@nachantrash,Sakit mata😂 orang gila mana yg mau nonton ini di bioskop?,0,comment
2025-08-14T11:16:55Z,@ibnualfarabi98,FILM BURIIKK😅,0,comment
2025-08-14T11:16:09Z,@Mizuki_Lovers56,Yg gak tuh,0,comment
2025-08-14T11:15:56Z,@haikalsumarlin-sl5hl,Hewan burung suara monyet😹🗿,0,comment
2025-08-14T11:16:57Z,@haikalsumarlin-sl5hl,Dan tulisan nya juga tidak sesuai dengan kbbi kan tema kebangsaan,0,reply
2025-08-14T11:15:46Z,@reyzacahya3876,BUBAR!,0,comment
2025-08-14T11:15:05Z,@bunga_assyifa354,Burung suara monyed??,0,comment
2025-08-14T11:14:14Z,@adivra,setelah muncul JUMBO terbitlah JEMBUT,0,comment
2025-08-14T11:09:04Z,@mickssurawung3180,👎🏻👎🏻👎🏻👎🏻👎🏻,0,comment
2025-08-14T11:07:39Z,@DaanzBego,"<a href=""https://www.youtube.com/watch?v=6jdG2WQEgyI&amp;t=90"">1:30</a> hey ada burung cantik tapi suara monyet 🗿",0,comment
2025-08-14T11:05:03Z,@abygun1529,Maaf video dark web saya gk sengaja ke publish,0,comment
2025-08-14T11:04:55Z,@molli5758,"Film ini bagus kalau tayang di tahun 80, bukan di HUT ke 80",48,comment
2025-08-25T01:09:04Z,@adyfardan,Njirr😂😂😂,0,reply
2025-08-14T11:04:15Z,@tastelikeold,berhenti jangan LanjWut,0,comment
2025-08-14T11:03:01Z,@oliezx,3D animasi upin&amp;ipin lebih seronok🤣🤣🤣 apelah indo nih animasi cem gitu di putar pulak di layar lebar🤣🤣🤣 bodo memang,0,comment
2025-08-14T11:00:35Z,@jonybalis,BURIK,0,comment
2025-08-14T10:59:31Z,@LengkaraAksa,bokap bokap burik segala bikin animasi cuih,0,comment
2025-08-14T10:58:30Z,@LengkaraAksa,mata gw ko perih ya abis nonton trailernya,0,comment
2025-08-14T10:56:47Z,@tetiinayah4109,"abis liat trailernya, mata kok jd puyeng ya😂",0,comment
2025-08-14T10:56:38Z,@abdulghoni9358,Animatornya mainnya kurang jauh....,0,comment
2025-08-14T10:56:01Z,@muhammadashiv,Gatau bawaanya pengen ngehujat aja kalo kewat ini fideo. 😂😂,0,comment
2025-08-14T10:55:38Z,@That_one_matcha,Aku punya feeling kalo ini itu di sengaja in jelek trus full nya bakal jadi bagus bngt,4,comment
2025-08-21T08:36:03Z,@kars6026,"Betul, kita semua harus nonton supaya laris dan balik modal terus pemerintah harus naikin dana produksinya ke 20-25M. Saya yakin rakyat Indonesia setuju dana segitu dibuat bikin film animasi 👏",1,reply
2025-08-23T17:29:59Z,@Blackhawk3311-c4f,​@@kars6026 malah yang ada makin dikorupsi lagi ban-,0,reply
2025-08-24T15:13:09Z,@RuryAfriadi,Nggak yang dibioskop kan udah lengkap<br>Kata orang² yg nonton sama aja,0,reply
2025-08-14T10:53:57Z,@tetiinayah4109,"film ini sangat layak kok, layak dihujat maksudnya😂😂😂",0,comment
2025-08-14T10:53:50Z,@rangerhitam8754,🤣🤣🤣🤣🤣🤣🤣,0,comment
2025-08-14T10:52:58Z,@graciastefani3664,bener bener pantes dihujat😭,0,comment
2025-08-14T10:52:51Z,@Koyablue-knj,"Guys ini gak di itung film bioskop yah,, ini cuma hsl lomba animasi yg ditayangkan dibioskop aja😂",0,comment
2025-08-14T10:50:46Z,@MuhamadNabhani-o5h,"Kok kartunnya begitu beda dengan yang lain kaya jumbo,nusa dan lainnya ini kartun malu maluin negara..🇮🇩",0,comment
2025-08-14T10:50:41Z,@aprisatriaatmaja,BURIK ! TUA BANGKA ITU PIKIR INI TAHUN 1980&#39;AN,0,comment
2025-08-14T10:49:58Z,@AkrostikPuisiMusikal,Serahin aja ke pembuat kartun nusa rara... Malah lebih bagus hasilnya 😅,0,comment
2025-08-14T10:49:52Z,@wahyuputrasejati7886,Ehh ternyata beda lohh ini daripada yang dibikin para konten kreator yang ada di platform tiktok ternyata ngga separah yang mereka bikin<br>Kalo yang ini sih gw yakin bangeet lebih pantes<br>.<br>.<br>.<br>.<br>.<br>Pantes ngga usah di tayangin di platform mana aja sekelas editan di draf aja masih ngga pantes wkwkwk,3,comment
2025-08-14T10:49:17Z,@schmooplesthesecond5997,"<a href=""https://www.youtube.com/watch?v=6jdG2WQEgyI&amp;t=58"">0:58</a> sound effect nya... itu anaknya ampe keplitek lehernya ama kayu 😂. udah lama gak ke bioskop, rasanya ini saat yg tepat untuk nostalgia. <a href=""https://www.youtube.com/watch?v=6jdG2WQEgyI&amp;t=103"">1:43</a> ini settingannya udah kayak game rpg ps 1. 🤣 yukk nonton yukk..",2,comment
2025-08-14T10:49:10Z,@Soekmanaa,😂😂😂😂 kocagg Cinema  tayangin kayak beginian,0,comment
2025-08-14T10:48:23Z,@luthfiahmad1031,Grafisnya kayak PS 1 hahaha,0,comment
2025-08-14T10:47:38Z,@valiantnurrohim8006,&quot;TINDAKAN APA YANG AKAN DI AMBIL?&quot; ya beli bendera yang baru lalu lupakan burungnya kocak😂😂,1,comment
2025-08-14T10:47:18Z,@WidyanMonulit,Jelek bngt malah terang bngt lagi,0,comment
2025-08-14T10:44:47Z,@bluishcloud3055,Indonesia 80 tahun ❌<br>Indonesia tahun 80 ✅,60,comment
2025-08-14T10:44:25Z,@erickchoi3571,kaya game PS 1 anjir,0,comment
2025-08-14T10:43:54Z,@tiarasherin8669,Melihatnya pun ku tak sudi,0,comment
2025-08-14T10:43:22Z,@ashakassegaf180,"&quot;Berhenti jangan lanjyut&quot;😂,yang bikin animasinya ini secara ngga langsung menyepelekan Indonesia,bikin cartoon aja gak niat,suruh orang² nonton di bioskop,dan gua heran cartoon abad 18 kaya gini kok bisa lolos masuk bioskop,dan di siarin di abad 21(2025)<br>Padahal sebuah animasi buat bisa masuk bioskop harus memenuhi standar dan itu sangat sulit dan ketat.",0,comment
2025-08-14T10:41:28Z,@Doel_Rockba,Sampah😅,0,comment
2025-08-14T10:41:08Z,@KaiserOnly,Berhenti jyangan lanjyut akwkakwk,0,comment
2025-08-14T10:40:13Z,@anangbanjar746,SUARA BURUNG NYA MONYET LAGI,0,comment
2025-08-14T10:39:52Z,@anangbanjar746,MASA BENDERA DI SAMDRA😑,0,comment
2025-08-14T10:39:26Z,@Aurrell.relrell22,Ini apaan nying,0,comment
2025-08-14T10:38:43Z,@anangbanjar746,Kok ada senjata api?,0,comment
2025-08-14T10:38:37Z,@dimasfrasetiyo727,Ini yakin film yang di buat Indonesia,0,comment
2025-08-14T10:36:49Z,@BHISMA_123,Ada adegan si baju merah yang berotot adegan pas dia ngomong tim merdeka dan tunggu dimana lina itu suara nya beda coyy🗿🗿,0,comment
2025-08-14T10:35:23Z,@septianakas9018,"serius menit <a href=""https://www.youtube.com/watch?v=6jdG2WQEgyI&amp;t=59"">0:59</a> suara nya rencah banget crekkk itu kek leher patah kawkakawkaw<br>yang teriak juga siapa itu woi wkwkw",4,comment
2025-08-14T10:35:11Z,@andhitasulistyono7173,Jalannya kayak di anime naruto oyy diubah dikit kek animasi jalannya itu biar terlihat normal apa lagi yang burung bersuara diubah oy soundnya menjadi sound burung dan pas ada di markas ijo itu kok ada senjata api oyy🔥👿🔥,0,comment
2025-08-14T10:35:07Z,@BHISMA_123,Film jumbo udah sukses karena hasil karya anak bangsa kalau film merah putih one for all ini gambaran buatan pemerintah 🗿🗿🗿🗿🗿🤜,3,comment
2025-08-14T10:33:33Z,@Mamang_Funny,💩💩💩💩💩💩💩💩💩💩💩,0,comment
2025-08-14T10:33:14Z,@alucard4259,Mending liat keluarga pak somat,0,comment
2025-08-14T10:28:27Z,@Gusevansyah8522,kenapa gak beli di pasar 😂😂,0,comment
2025-08-14T10:24:20Z,@NurDiwanto,Liat trailernya bikin saya kejang kejang,0,comment
2025-08-14T10:23:57Z,@kunkunangmadu,Film ini memang COCOK aa... <br>Betul betul COCOK aaa.... <br>COCOK BUAT OWE HANTAM Oooo....!!!!,0,comment
2025-08-14T10:21:15Z,@AdeGanteng-j7q6c,dongo film gajelas burik bikin malu Indonesia mending hapus aja ini film najis grafik Majapahit😹😹,0,comment
2025-08-14T10:20:43Z,@thegladiator9508,mata gw sakittt anj nonton ginian,0,comment
2025-08-14T10:20:29Z,@IbnuFajarardiansyah-hj6bj,Yg bikin lagi speed run,0,comment
2025-08-14T10:19:28Z,@NurMaRifatunHasanah,Mending duit design wkwkw,0,comment
2025-08-14T10:17:54Z,@ilhamalfahrezi3928,JELEEEEEEKKKK ANJIII*GGGGGG,0,comment
2025-08-14T10:17:07Z,@ganjar-pr,Mending jadiin five night at freedy aja cuk ngeri semua karakter nya 😂😂,0,comment
2025-08-14T10:16:31Z,@LiaSusanti-f7z,Hewan burung suara monyed 😂,1,comment
2025-08-14T10:14:40Z,@YukiOnigawara,"<a href=""https://www.youtube.com/watch?v=6jdG2WQEgyI&amp;t=90"">1:30</a> itu burung apa monyet dah",0,comment
2025-08-14T10:14:09Z,@jichang.garp12,"yg ngisi suara, ky ny rekam ny pake vn wa",0,comment
2025-08-14T10:13:43Z,@Boneng123-w7n,Grafik nya kaya ef ef,0,comment
2025-08-14T10:10:41Z,@FederationOfCailanda,"<a href=""https://www.youtube.com/watch?v=6jdG2WQEgyI&amp;t=38"">0:38</a> markas kartel plus tembus celana😹",0,comment
2025-08-14T10:09:08Z,@Monstersss-4u,SI ENTONG AJA LEBIH BAGUS BJIR😂,0,comment
2025-08-14T10:09:04Z,@GundamnyaNayaka,"Lebih jelek dari animasi indo*iar, kewarung naik elang",0,comment
2025-08-14T10:08:46Z,@qilaa821,Ini apa apaan jir bikin sakit mata😭,0,comment
2025-08-14T10:07:56Z,@Rian-xt1oj,Kirain movie Minecraft😂,1,comment
2025-08-14T10:05:30Z,@alfian_1964,Film jelekkkk,0,comment
2025-08-14T10:05:07Z,@Epidemicfootball-e9z,"Saya tidak mengerti film tetapi menurut pandangan saya sebagai orang awam, ini adalah salah satu film animasi terbaik sepanjang masa dan pantas mendapatkan rating 9,9/10",0,comment
2025-08-14T10:04:28Z,@KaitoGerald,6.5 miliar gini grafik nya ya😂😂😂😂,0,comment
2025-08-14T10:01:03Z,@PahriBrai,Bintang 5 ❎<br>Bintang 0.1✅,0,comment
2025-08-15T09:32:59Z,@dikaalvin657,"Bukan bintang 0,1<br>Tapi bintang 0,000000000000000001",0,reply
2025-08-14T10:00:09Z,@luluendah2690,Vibesnya kayak Prindapan keren,0,comment
2025-08-14T09:58:38Z,@NengZakiyah30,plisss udah 10X ditonton kee &quot;ko bisa masuk bioskop cooo😮&quot;,0,comment
2025-08-14T09:57:45Z,@eror_network312,Sumpah gua liat nya pengen muntah anjir,0,comment
2025-08-14T09:56:43Z,@meylaac,devinisi &quot;selesai gak selesai di kumpulkan&quot; 🤣,1,comment
2025-08-14T09:55:12Z,@Madfakh,Berhentyi jyangan lanjyut,1,comment
2025-08-14T09:51:02Z,@salsabilaQnf,"Jelek parah, gausah tayang",0,comment
2025-08-14T09:50:43Z,@MarceloOzora-vb7le,Animasi apaan ini dawg💀💀,0,comment
2025-08-14T09:50:29Z,@acca_youTubereal,"Bentar-bentar itu konsepnya nyari bendera atau berpetualang sih 😂😂 terus itu kan ngelewatin pasar kenapa coba nggak beli di pasar terus terus katanya film ini dibuat dengan dana sebesar 6,7 m 🤭🤣🤣 mending buatan anak SMA semester ganjil ga sich 😅🤭🗿🤭 terus-terus ada juga tuh burung suara monyet 😭🙏",0,comment
2025-08-14T09:48:35Z,@muhammadalifiqhie5333,burikk bgt wkwkwk,0,comment
2025-08-14T09:47:27Z,@dindinrosidin6088,bagus sih ini...<br><br><br><br><br><br><br>bagusnya di hujat beramai ramai 🤣🤣,0,comment
2025-08-14T09:45:27Z,@rstptrwn,"35.000 view likenya 230 doang, keknya 34.770 dislike sih wkwkw",1,comment
2025-08-14T09:44:14Z,@OrizqAndrea,Jalan terhalang air <br>Aduh takutnyo takut tenggelam,0,comment
2025-08-14T09:43:32Z,@jii-u7y,malu maluin,0,comment
2025-08-14T09:40:51Z,@gegesteorball,Disogok brp min sama pemerintah ?,0,comment
2025-08-14T09:40:46Z,@sinyoaja-j1h,Alurnya gimana?!,0,comment
2025-08-14T09:40:08Z,@abgrezaGBYT,Napa gk langsung beli di pasar di kan lewat pasar,0,comment
2025-08-14T09:37:54Z,@JejenJaenal-g5i,STOP TAYANG DAN JANGAN TAYANG,0,comment
2025-08-14T09:36:51Z,@ngpin-s2z,"Di kabarkan Sebuah video dari dark web bocor , video itu berjudul &quot;merah putih one for all&quot; yang katanya menggunakan dana selundupan senilai 6,7 miliyar 🩲.",0,comment
2025-08-14T09:36:46Z,@muhammadannasnasution5693,Jangan disiarin min di bioskop rusak entar mata anak² grafiknya perih dimata,0,comment
2025-08-14T09:36:02Z,@MuhammadRizki-d5d,Wooooo film ini ingin bersaing dengan demon slayer <br>Sangat memalukan,0,comment
2025-08-14T09:34:11Z,@sariwmanis,Alurnya aja aku ga ngerti😂😂,0,comment
2025-08-14T09:37:25Z,@ngpin-s2z,Alurnya nyari bendera 20 ribuan 😂,0,reply
2025-08-14T09:31:58Z,@fliponfloor,"6,7 M terbuang sia-sia",0,comment
2025-08-14T09:31:49Z,@toyotorrr164,"Anjenk, kayak nonton video animasi yang belum jadi masih mentah",0,comment
2025-08-14T09:28:51Z,@cancan000,jumbo menangis melihat ini,0,comment
2025-08-14T09:27:50Z,@MrKuncoro3,Visualisasi dan ceritanya kayak sekelas tugas sekolah,0,comment
2025-08-14T09:27:19Z,@Hanyunnari,gak enak dimata any bikin katarak liatnya,0,comment
2025-08-14T09:25:58Z,@gededowo-w9g,JELEK BGT GILA,0,comment
2025-08-14T09:25:50Z,@rezhaakbar9475,Gembel banget malu sama film upin ipin,0,comment
2025-08-14T09:24:40Z,@STORAGECHILL,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,0,comment
2025-08-14T09:22:50Z,@FaizalArshad-q3v,"Menurut gw, di bagian <a href=""https://www.youtube.com/watch?v=6jdG2WQEgyI&amp;t=121"">2:01</a> yg paling bagus grafiknya",217,comment
2025-08-16T12:05:29Z,@fansnyaalexabliss9974,"Sungguh, air mani gw sampe keluar",44,reply
2025-08-18T02:02:55Z,@aldrian2381,@@fansnyaalexabliss9974mas amba?,5,reply
2025-08-18T06:10:38Z,@McRyzz,​@@aldrian2381apalah Semua yang Berhubungan Muani Harus mas Amba😹😹,2,reply
2025-08-18T10:49:55Z,@Phebeis,Komen terngakak. 🤣🤣,4,reply
2025-08-19T03:29:05Z,@IfanHertundra,Yapping cil?😂😂,1,reply
2025-08-14T09:22:32Z,@gusgusmukbangchanell,Sedih bngt 😢,0,comment
2025-08-14T09:21:04Z,@Make.itreal,"Beta buka gudang, bendera hilang, KARAKTER ORANG TIMUR, TAPI LOGAT JAWA 😅",0,comment
2025-08-14T09:20:53Z,@Hiken18-10,"Asli ini klo ada yg nnton , sakit jiwanya, nnton ini aja saya gak ada bangganya, malu iya... sengaja yah judulnya bawa2 nama bendera negara😒😒😒",0,comment
2025-08-14T09:19:40Z,@MoonDaisySlay,"padahal ga sambil diliat videonya, cuma denger paket headset tapi.. huhu YA TUHAAAANN!! pengisi suaranya emotionless, ga ada feelnya, berasa kaya baca nya, datar. Udah mah pas sambil diliat animasinya makin ya allah ya allah liatnya juga. Flat, ekspresi animasinya kaku, upin ipin did better job than this. Bener malu maluinnya, its not even worth masuk netflix buat bayar nonton movienya.",0,comment
2025-08-14T09:18:25Z,@RossaTwaek-f3t,Aaaa film taek lah jancok ini,0,comment
2025-08-14T09:17:23Z,@putrisenopati7772,Takut kebagian tiket,0,comment
2025-08-14T09:13:55Z,@DedeMahmudiKusuma,jlek bet dah jelek bangeet malu gw,0,comment
2025-08-14T09:13:04Z,@faisalGaming21,Ini yang katanya mau di tampilin di bioskop,0,comment
2025-08-14T09:12:55Z,@MAEGANNRUSSHELLANAKMARCUSMoe,Ini mah kayak game,0,comment
2025-08-14T09:12:29Z,@erwinsigit,"Anjir, animasi kya gini masuk Bioskop. Lah kocak woy",0,comment
2025-08-14T09:11:08Z,@faisalGaming21,Hadeeh masih bagusan brutal legend,0,comment
2025-08-14T09:09:10Z,@ibnufebrian8145,Alamak najis nyee sakit Mata tengok ini 😂,0,comment
2025-08-14T09:06:59Z,@Trsxhb0y,Serius ini tayang di bioskop? Aoakwoaowoaoaoaoaoowwokaka,0,comment
2025-08-14T09:05:27Z,@mi-kn4pv,Klu tetep tayang.. kacao sih perfileman indonesia😅<br>btw itu bendera apaan sih kudu banget nyari dihutan,0,comment
2025-08-14T09:03:04Z,@The_Acolyte,"<b>BETA BUKA GUDANG, HARGA DIRI INDONESIA HILANG</b>",0,comment
2025-08-14T09:02:40Z,@lona_amiru,"mau nangis pas ngeliatnya,bikin mata kataraak😭",0,comment
2025-08-14T09:01:51Z,@winterkim-p7p7u,udah waktunya kritik belum?,0,comment
2025-08-14T09:01:47Z,@putrarizky-j6w,ALAMAK NAJISNYE,0,comment
2025-08-14T09:01:26Z,@hafidh41,Aduuuhh mataku sakit melihat animasi terjelek sepanjang masa,0,comment
2025-08-14T08:59:56Z,@kadekdarmi579,BeRhEnTi jAnGaN lAnjHuTtt✨💅🥺<br><br><br><br><br><br>Moga gak kebagian tiykettt🥰💅,0,comment
2025-08-14T08:58:49Z,@luckyaris2059,Apalah grafik jelek kayak gitu gimana gk dihujat coba alah kentot gausah ditonton ges😂😂😂😂😂😂😂🙄🙄🤜🤜🤜🤜🤜🐷🐷🐗🐗🐗,1,comment
2025-08-14T08:58:17Z,@Suwa_Miku,Kirain video leaks dr darkweb 😂,0,comment
2025-08-14T08:58:13Z,@Wisesaganatra,jelek banget jir💩,0,comment
2025-08-14T08:55:42Z,@MPmanusiaikan,ANDAI DISLIKE BISA DILIHAT KAYA DULUU WKKWKW,0,comment
2025-08-14T08:53:10Z,@Itsrrayonn,BhETa BuKA GuDaaNg BeNDeranYa Hilang😅😅😅,0,comment
2025-08-14T08:50:23Z,@CallmeSyaakaiii,kayaknnya dikit yg nonton sih😂,0,comment
2025-08-14T08:49:52Z,@aqilabalqis3299,jelek bgtt 😭,0,comment
2025-08-14T08:49:16Z,@hahahahaliimaaa,APAANN SIIEHH? 😭😭😭😭,0,comment
2025-08-14T08:48:01Z,@ubayseptian7184,"Tambahin shadow kek yaampun, tajem benerr ke mata<br>Warna nya juga mencolok 🤦‍♂",0,comment
2025-08-14T08:44:56Z,@player_GT-cool,"<a href=""https://www.youtube.com/watch?v=6jdG2WQEgyI&amp;t=88"">1:28</a> bjirlah yg ada burung yg muncul suara money",0,comment
2025-08-14T08:43:53Z,@ENDERS_100,animasi yang bikin mual 🤢,0,comment
2025-08-14T08:43:07Z,@hazeltyz1,animasi dari darkweb😂,0,comment
2025-08-14T08:43:01Z,@GeorgePrince-w3t,APA INI?????? Mending animasi Adit Sopo jarwo yang ga sampe semahal itu pembuatannya,0,comment
2025-08-14T08:42:37Z,@dino_199-d8m,Gimana Indonesia maju...kalau filmnya malu-maluin kayak gini!?🗿,0,comment
2025-08-14T08:40:35Z,@Muraeditsx,Grafik PS 2😂,0,comment
2025-08-14T08:35:39Z,@kapten-z,Kan bisa beli dipasar,1,comment
2025-08-14T08:36:50Z,@kapten-z,Perkara lepasin burung doang,0,reply
2025-08-14T08:34:26Z,@NiscalaAkhdan,"<a href=""https://www.youtube.com/watch?v=6jdG2WQEgyI&amp;t=87"">1:27</a> Hey ada burung cantik 😹",0,comment
2025-08-14T08:34:20Z,@bagussanggarhurip8151,Kartun ini adalah penghinaan terhadap karya anak bangsa,0,comment
2025-08-14T08:33:37Z,@nikmanimaa,maaf tapi kok bagusan remaje nya,0,comment
2025-08-14T08:31:11Z,@rafli2189,sampah,0,comment
2025-08-14T08:30:29Z,@guesswho780,Sampah,0,comment
2025-08-14T08:29:50Z,@InfoBabel01,Masih bagus dhot desain animasinya😂😂,0,comment
2025-08-14T08:26:51Z,@RismaYom,Gak JELAS!!,0,comment
2025-08-14T08:25:41Z,@brilliantchannel4238,Tombol deleted nya dimana min ?,0,comment
2025-08-14T08:25:30Z,@Radika-bp1zn,Anjirr film terjelek sepanjang masa yakin di tayangkan di bioskop mending di tayangkan ke YouTube <br>Atau perbagus dulu film nya  sekitar 2 tahun lagi atau 1 tahun lagi,0,comment
2025-08-14T08:22:34Z,@petsco7439,"Dari segi audio, visual, bahkan pemilihan kata, sangat memperihatinkan... Kalau memang buat anak kecil, kenapa tidak cari referensi semisal seperti animasi cocomelon. Bangsa apa ini? Random sekali.",16,comment
2025-08-14T08:22:05Z,@FadlyYes,Kartu macam apa nih anj,0,comment
2025-08-14T08:21:58Z,@tokyodrift-r4q,animasi tahun 1813 anj,0,comment
2025-08-14T08:21:42Z,@ricardmallisa6858,Niat ga sih ni bikin animasi🤣,0,comment
2025-08-14T08:21:06Z,@Hazouski,"Kata siapa animasi ini jelek? Sadar woy, Ini film animasi paling Jelek, ingat PALING JELEK, BUKAN JELEK, TAPI PALING JELEK BANGET!",0,comment
2025-08-14T08:20:15Z,@Cookie_gaming124,Kapan ya tayang takut kebagian tiket 😬😬,0,comment
2025-08-14T08:20:02Z,@arganiadhyaksa916,SERIUS FILM BIOSKOP KEK GINI??! INI 2025 LOH!!!,4,comment
2025-08-14T09:30:21Z,@Muraeditsx,🇲🇨😀😃😄🇵🇸🇮🇱🤝♾️,0,reply
2025-08-14T08:17:57Z,@NURUbaidillah-h6c,Jelek gini mending battle of Surabaya 😂,0,comment
2025-08-14T08:15:36Z,@FachriMashabie,Masa kalah sama Keluarga Somad 😂😂😂,0,comment
2025-08-14T08:15:31Z,@user-xs7dg2fq2b,animasi kocak,0,comment
